date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:01	31000/31000	---M--	200	added ('OK')	text/css	date:Sun,%2013%20Aug%202017%2020:30:20%20GMT	https://www.sikkakaamyagreens.in/css/font-awesome.min.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/font-awesome.min.css	(from https://www.sikkakaamyagreens.in/style.css)
15:47:01	16450/16450	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Feb%202018%2011:14:32%20GMT	https://www.sikkakaamyagreens.in/css/themify-icons.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/themify-icons.css	(from https://www.sikkakaamyagreens.in/style.css)
15:47:02	3909/3909	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Feb%202018%2018:59:22%20GMT	https://www.sikkakaamyagreens.in/css/nice-select.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/nice-select.css	(from https://www.sikkakaamyagreens.in/style.css)
15:47:02	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/css/jquery-ui.min.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/jquery-ui.min.css	(from https://www.sikkakaamyagreens.in/style.css)
15:47:02	9198/9198	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Aug%202021%2016:21:05%20GMT	https://www.sikkakaamyagreens.in/img/images/bg1.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/bg1.png	(from https://www.sikkakaamyagreens.in/style.css)
15:47:02	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/img/images/bg2.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/bg2.png	(from https://www.sikkakaamyagreens.in/style.css)
15:47:03	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/img/images/bg3.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/bg3.png	(from https://www.sikkakaamyagreens.in/style.css)
15:47:03	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/img/images/bg4.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/bg4.png	(from https://www.sikkakaamyagreens.in/style.css)
15:47:03	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/img/ambar-banner.jpg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/ambar-banner.jpg	(from https://www.sikkakaamyagreens.in/css/bootstrap-theme.css)
15:47:05	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/img/contact.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/contact.png	(from https://www.sikkakaamyagreens.in/css/bootstrap-theme.css)
15:47:05	160331/160331	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:48:19%20GMT	https://www.sikkakaamyagreens.in/img/images/banner.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/banner.jpg	(from https://www.sikkakaamyagreens.in/brochure.php)
15:47:06	5058/5058	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Aug%202021%2011:56:09%20GMT	https://www.sikkakaamyagreens.in/img/images/inquire_now.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/inquire_now.png	(from https://www.sikkakaamyagreens.in/price-list.php)
15:47:07	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfont3e6e.eot	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:07	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfontd41d.eot	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:07	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfont3e6e.woff2	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:07	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfont3e6e.woff	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:08	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfont3e6e.ttf	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:08	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/css-popup/owl.video.play.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css-popup/owl.video.play.png	(from https://www.sikkakaamyagreens.in/css-popup/owl.carousel.css)
15:47:08	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Sep%202021%2005:53:36%20GMT	https://www.sikkakaamyagreens.in/css/owl.video.play.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/owl.video.play.png	(from https://www.sikkakaamyagreens.in/css/owl.carousel.css)
15:47:08	1264/1264	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Mar%202018%2012:49:42%20GMT	https://www.sikkakaamyagreens.in/fonts/classy.eot?fftrrv	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/classycb9b.eot	(from https://www.sikkakaamyagreens.in/css/classy-nav.min.css)
15:47:09	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202016%2012:20:34%20GMT	https://www.sikkakaamyagreens.in/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/fontawesome-webfont3e6e.svg	(from https://www.sikkakaamyagreens.in/css-popup/font-awesome.css)
15:47:09	1100/1100	---M--	200	added ('OK')	font/ttf	date:Fri,%2030%20Mar%202018%2012:49:42%20GMT	https://www.sikkakaamyagreens.in/fonts/classy.ttf?fftrrv	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/classycb9b.ttf	(from https://www.sikkakaamyagreens.in/css/classy-nav.min.css)
15:47:09	1176/1176	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Mar%202018%2012:49:42%20GMT	https://www.sikkakaamyagreens.in/fonts/classy.woff?fftrrv	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/classycb9b.woff	(from https://www.sikkakaamyagreens.in/css/classy-nav.min.css)
15:47:09	781/781	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Mar%202018%2012:49:42%20GMT	https://www.sikkakaamyagreens.in/fonts/classy.svg?fftrrv	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/fonts/classycb9b.svg	(from https://www.sikkakaamyagreens.in/css/classy-nav.min.css)
